2022-03-08 11:18:58.747 [restartedMain] INFO  com.hz.ServerApplication - Starting ServerApplication on zdeMacBook-Pro with PID 36186 (/Users/zh/Desktop/springcloud/cloud-server6001/target/classes started by zh in /Users/zh/Desktop/springcloud)
2022-03-08 12:23:07.094 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-03-08 12:23:07.131 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 22ms. Found 0 Redis repository interfaces.
2022-03-08 12:23:07.601 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-03-08 12:23:07.601 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2022-03-08 12:23:07.686 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 84ms. Found 0 MongoDB repository interfaces.
2022-03-08 12:23:07.691 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-03-08 12:23:07.692 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-03-08 12:23:07.704 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11ms. Found 0 Redis repository interfaces.
2022-03-08 12:23:07.893 [restartedMain] INFO  com.alibaba.dubbo.common.logger.LoggerFactory - using logger: com.alibaba.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2022-03-08 12:23:08.013 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'shiroConfig' of type [com.hz.config.shiro.ShiroConfig$$EnhancerBySpringCGLIB$$fd113ea2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-03-08 12:23:08.034 [restartedMain] INFO  com.hz.config.shiro.ShiroConfig - getRealm
2022-03-08 12:23:08.042 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'getRealm' of type [com.hz.config.shiro.ShiroCustomerRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-03-08 12:23:08.045 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionStorageEvaluator' of type [org.apache.shiro.web.mgt.DefaultWebSessionStorageEvaluator] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-03-08 12:23:08.094 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'getSecurityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-03-08 12:23:08.095 [restartedMain] INFO  com.hz.config.shiro.ShiroConfig - ==================
2022-03-08 12:23:08.103 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'executorConfig' of type [com.hz.config.ExecutorConfig$$EnhancerBySpringCGLIB$$db147c3b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-03-08 12:23:08.166 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-03-08 12:23:08.201 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-03-08 12:23:08.654 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 6001 (http)
2022-03-08 12:23:08.867 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2678 ms
2022-03-08 12:23:10.274 [restartedMain] INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[8.142.46.67:27017], mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=1000}
2022-03-08 12:23:10.275 [restartedMain] INFO  org.mongodb.driver.cluster - Adding discovered server 8.142.46.67:27017 to client view of cluster
2022-03-08 12:23:10.420 [cluster-ClusterId{value='6226da2ee46a1912db2cd761', description='null'}-8.142.46.67:27017] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:136997}] to 8.142.46.67:27017
2022-03-08 12:23:10.439 [cluster-ClusterId{value='6226da2ee46a1912db2cd761', description='null'}-8.142.46.67:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=8.142.46.67:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 2, 9]}, minWireVersion=0, maxWireVersion=4, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=null, roundTripTimeNanos=16153323}
2022-03-08 12:23:10.441 [cluster-ClusterId{value='6226da2ee46a1912db2cd761', description='null'}-8.142.46.67:27017] INFO  org.mongodb.driver.cluster - Discovered cluster type of STANDALONE
2022-03-08 12:23:10.506 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:136998}] to 8.142.46.67:27017
2022-03-08 12:23:10.648 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:136999}] to 8.142.46.67:27017
2022-03-08 12:23:10.776 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:4, serverValue:137000}] to 8.142.46.67:27017
2022-03-08 12:23:10.894 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:5, serverValue:137001}] to 8.142.46.67:27017
2022-03-08 12:23:11.054 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-03-08 12:23:11.057 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:6, serverValue:137002}] to 8.142.46.67:27017
2022-03-08 12:23:11.185 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:7, serverValue:137003}] to 8.142.46.67:27017
2022-03-08 12:23:11.338 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:8, serverValue:137004}] to 8.142.46.67:27017
2022-03-08 12:23:11.467 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:9, serverValue:137005}] to 8.142.46.67:27017
2022-03-08 12:23:11.591 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:10, serverValue:137006}] to 8.142.46.67:27017
2022-03-08 12:23:11.715 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:11, serverValue:137007}] to 8.142.46.67:27017
2022-03-08 12:23:11.946 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:12, serverValue:137008}] to 8.142.46.67:27017
2022-03-08 12:23:12.092 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:13, serverValue:137009}] to 8.142.46.67:27017
2022-03-08 12:23:12.132 [restartedMain] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2022-03-08 12:23:12.216 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:14, serverValue:137010}] to 8.142.46.67:27017
2022-03-08 12:23:12.264 [restartedMain] INFO  com.hz.config.ExecutorConfig -  [DUBBO] start asyncServiceExecutor1646713392257, dubbo version: 2.5.3, current host: 127.0.0.1
2022-03-08 12:23:12.265 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2022-03-08 12:23:12.267 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'asyncServiceExecutor'
2022-03-08 12:23:12.276 [restartedMain] INFO  com.hz.config.ExecutorConfig -  [DUBBO] start asyncServiceExecutortest1646713392276, dubbo version: 2.5.3, current host: 127.0.0.1
2022-03-08 12:23:12.277 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2022-03-08 12:23:12.278 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'asyncServiceExecutor1'
2022-03-08 12:23:12.334 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:15, serverValue:137011}] to 8.142.46.67:27017
2022-03-08 12:23:12.387 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2022-03-08 12:23:12.451 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:16, serverValue:137012}] to 8.142.46.67:27017
2022-03-08 12:23:12.578 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:17, serverValue:137013}] to 8.142.46.67:27017
2022-03-08 12:23:12.628 [restartedMain] INFO  com.hz.config.WebMvcConfig - 45
2022-03-08 12:23:12.628 [restartedMain] INFO  com.hz.config.WebMvcConfig - 60
2022-03-08 12:23:12.705 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [templates/index.html]
2022-03-08 12:23:12.788 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:18, serverValue:137014}] to 8.142.46.67:27017
2022-03-08 12:23:12.928 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:19, serverValue:137015}] to 8.142.46.67:27017
2022-03-08 12:23:13.052 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:20, serverValue:137016}] to 8.142.46.67:27017
2022-03-08 12:23:13.179 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:21, serverValue:137017}] to 8.142.46.67:27017
2022-03-08 12:23:13.268 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2022-03-08 12:23:13.587 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2022-03-08 12:23:13.603 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2022-03-08 12:23:13.670 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2022-03-08 12:23:13.977 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: uploadUsingPOST_1
2022-03-08 12:23:14.010 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: testUsingGET_1
2022-03-08 12:23:14.016 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: deleteUserUsingDELETE_1
2022-03-08 12:23:14.120 [restartedMain] INFO  n.d.s.a.grpc.server.NettyGrpcServerFactory - Registered gRPC service: device.DeviceFixService, bean: helloService, class: com.hz.service.HelloService
2022-03-08 12:23:14.287 [restartedMain] INFO  n.d.s.a.grpc.server.GrpcServerLifecycle - gRPC Server started, listening on address: 0.0.0.0, port: 9090
2022-03-08 12:23:14.289 [restartedMain] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [8.142.46.67:5672]
2022-03-08 12:23:14.438 [restartedMain] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#7b94027:0/SimpleConnection@6fea9a06 [delegate=amqp://hz@8.142.46.67:5672/, localPort= 50297]
2022-03-08 12:23:15.430 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 6001 (http) with context path '/springboot'
2022-03-08 12:23:15.436 [restartedMain] INFO  com.hz.ServerApplication - Started ServerApplication in 10.187 seconds (JVM running for 12.502)
2022-03-08 12:23:15.842 [RMI TCP Connection(3)-10.204.4.168] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-03-08 12:23:15.857 [RMI TCP Connection(3)-10.204.4.168] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 14 ms
2022-03-08 12:23:15.934 [RMI TCP Connection(2)-10.204.4.168] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2022-03-08 12:24:22.953 [http-nio-6001-exec-1] INFO  o.a.s.session.mgt.AbstractValidatingSessionManager - Enabling session validation scheduler...
2022-03-08 12:24:22.954 [http-nio-6001-exec-1] INFO  com.hz.config.shiro.CustomSessionManager - sessionId:null
2022-03-08 12:24:22.977 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求开始**********************
2022-03-08 12:24:22.989 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - User-Agent信息：MAC_OS_X-FIREFOX9
2022-03-08 12:24:22.990 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求操作系统：Mac OS X
2022-03-08 12:24:22.990 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求浏览器：Firefox 9
2022-03-08 12:24:22.992 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求路径URL：/springboot/webjars/springfox-swagger-ui/css/typography.css
2022-03-08 12:24:22.992 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求方式:GET
2022-03-08 12:24:22.992 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求客户端地址：127.0.0.1
2022-03-08 12:24:22.994 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求结束**********************
2022-03-08 12:24:23.003 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求开始**********************
2022-03-08 12:24:23.003 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - User-Agent信息：MAC_OS_X-FIREFOX9
2022-03-08 12:24:23.003 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求操作系统：Mac OS X
2022-03-08 12:24:23.003 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求浏览器：Firefox 9
2022-03-08 12:24:23.003 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求路径URL：/springboot/error
2022-03-08 12:24:23.003 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求方式:GET
2022-03-08 12:24:23.003 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - 请求客户端地址：127.0.0.1
2022-03-08 12:24:23.046 [http-nio-6001-exec-1] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求结束**********************
2022-03-08 12:24:23.089 [http-nio-6001-exec-2] INFO  com.hz.config.shiro.CustomSessionManager - sessionId:null
2022-03-08 12:24:23.091 [http-nio-6001-exec-2] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求开始**********************
2022-03-08 12:24:23.091 [http-nio-6001-exec-2] INFO  com.hz.interceptors.LogInterceptor - User-Agent信息：MAC_OS_X-FIREFOX9
2022-03-08 12:24:23.091 [http-nio-6001-exec-2] INFO  com.hz.interceptors.LogInterceptor - 请求操作系统：Mac OS X
2022-03-08 12:24:23.091 [http-nio-6001-exec-2] INFO  com.hz.interceptors.LogInterceptor - 请求浏览器：Firefox 9
2022-03-08 12:24:23.091 [http-nio-6001-exec-2] INFO  com.hz.interceptors.LogInterceptor - 请求路径URL：/springboot/swagger-resources/configuration/ui
2022-03-08 12:24:23.091 [http-nio-6001-exec-2] INFO  com.hz.interceptors.LogInterceptor - 请求方式:GET
2022-03-08 12:24:23.091 [http-nio-6001-exec-2] INFO  com.hz.interceptors.LogInterceptor - 请求客户端地址：127.0.0.1
2022-03-08 12:24:23.099 [http-nio-6001-exec-2] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求结束**********************
2022-03-08 12:24:23.103 [http-nio-6001-exec-3] INFO  com.hz.config.shiro.CustomSessionManager - sessionId:null
2022-03-08 12:24:23.104 [http-nio-6001-exec-3] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求开始**********************
2022-03-08 12:24:23.104 [http-nio-6001-exec-3] INFO  com.hz.interceptors.LogInterceptor - User-Agent信息：MAC_OS_X-FIREFOX9
2022-03-08 12:24:23.104 [http-nio-6001-exec-3] INFO  com.hz.interceptors.LogInterceptor - 请求操作系统：Mac OS X
2022-03-08 12:24:23.104 [http-nio-6001-exec-3] INFO  com.hz.interceptors.LogInterceptor - 请求浏览器：Firefox 9
2022-03-08 12:24:23.105 [http-nio-6001-exec-3] INFO  com.hz.interceptors.LogInterceptor - 请求路径URL：/springboot/swagger-resources
2022-03-08 12:24:23.105 [http-nio-6001-exec-3] INFO  com.hz.interceptors.LogInterceptor - 请求方式:GET
2022-03-08 12:24:23.105 [http-nio-6001-exec-3] INFO  com.hz.interceptors.LogInterceptor - 请求客户端地址：127.0.0.1
2022-03-08 12:24:23.107 [http-nio-6001-exec-3] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求结束**********************
2022-03-08 12:24:23.114 [http-nio-6001-exec-4] INFO  com.hz.config.shiro.CustomSessionManager - sessionId:null
2022-03-08 12:24:23.602 [http-nio-6001-exec-5] INFO  com.hz.config.shiro.CustomSessionManager - sessionId:null
2022-03-08 12:24:23.604 [http-nio-6001-exec-5] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求开始**********************
2022-03-08 12:24:23.604 [http-nio-6001-exec-5] INFO  com.hz.interceptors.LogInterceptor - User-Agent信息：MAC_OS_X-FIREFOX9
2022-03-08 12:24:23.604 [http-nio-6001-exec-5] INFO  com.hz.interceptors.LogInterceptor - 请求操作系统：Mac OS X
2022-03-08 12:24:23.604 [http-nio-6001-exec-5] INFO  com.hz.interceptors.LogInterceptor - 请求浏览器：Firefox 9
2022-03-08 12:24:23.604 [http-nio-6001-exec-5] INFO  com.hz.interceptors.LogInterceptor - 请求路径URL：/springboot/swagger-resources/configuration/security
2022-03-08 12:24:23.604 [http-nio-6001-exec-5] INFO  com.hz.interceptors.LogInterceptor - 请求方式:GET
2022-03-08 12:24:23.604 [http-nio-6001-exec-5] INFO  com.hz.interceptors.LogInterceptor - 请求客户端地址：127.0.0.1
2022-03-08 12:24:23.607 [http-nio-6001-exec-5] INFO  com.hz.interceptors.LogInterceptor - *******************业务请求结束**********************
2022-03-08 12:25:10.295 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:1, serverValue:136998}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.297 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:3, serverValue:136999}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.298 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:4, serverValue:137000}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.298 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:5, serverValue:137001}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.299 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:6, serverValue:137002}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.299 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:7, serverValue:137003}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.299 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:8, serverValue:137004}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.299 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:9, serverValue:137005}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.299 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:10, serverValue:137006}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.300 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:11, serverValue:137007}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.300 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:12, serverValue:137008}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.300 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:13, serverValue:137009}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.300 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:14, serverValue:137010}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.301 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:15, serverValue:137011}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.301 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:16, serverValue:137012}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.301 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:17, serverValue:137013}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.301 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:18, serverValue:137014}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.302 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:19, serverValue:137015}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.302 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:20, serverValue:137016}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.302 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:21, serverValue:137017}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:25:10.453 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:22, serverValue:137038}] to 8.142.46.67:27017
2022-03-08 12:25:10.596 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:23, serverValue:137039}] to 8.142.46.67:27017
2022-03-08 12:25:10.776 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:24, serverValue:137040}] to 8.142.46.67:27017
2022-03-08 12:25:10.927 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:25, serverValue:137041}] to 8.142.46.67:27017
2022-03-08 12:25:11.058 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:26, serverValue:137042}] to 8.142.46.67:27017
2022-03-08 12:25:11.227 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:27, serverValue:137043}] to 8.142.46.67:27017
2022-03-08 12:25:11.379 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:28, serverValue:137044}] to 8.142.46.67:27017
2022-03-08 12:25:11.501 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:29, serverValue:137045}] to 8.142.46.67:27017
2022-03-08 12:25:11.679 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:30, serverValue:137046}] to 8.142.46.67:27017
2022-03-08 12:25:11.804 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:31, serverValue:137047}] to 8.142.46.67:27017
2022-03-08 12:25:11.934 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:32, serverValue:137048}] to 8.142.46.67:27017
2022-03-08 12:25:12.067 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:33, serverValue:137049}] to 8.142.46.67:27017
2022-03-08 12:25:12.194 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:34, serverValue:137050}] to 8.142.46.67:27017
2022-03-08 12:25:12.309 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:35, serverValue:137051}] to 8.142.46.67:27017
2022-03-08 12:25:12.433 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:36, serverValue:137052}] to 8.142.46.67:27017
2022-03-08 12:25:12.564 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:37, serverValue:137053}] to 8.142.46.67:27017
2022-03-08 12:25:12.721 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:38, serverValue:137054}] to 8.142.46.67:27017
2022-03-08 12:25:12.849 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:39, serverValue:137055}] to 8.142.46.67:27017
2022-03-08 12:25:12.967 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:40, serverValue:137056}] to 8.142.46.67:27017
2022-03-08 12:25:13.083 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:41, serverValue:137057}] to 8.142.46.67:27017
2022-03-08 12:27:10.288 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:22, serverValue:137038}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
2022-03-08 12:27:10.289 [MaintenanceTimer-1-thread-1] INFO  org.mongodb.driver.connection - Closed connection [connectionId{localValue:23, serverValue:137039}] to 8.142.46.67:27017 because it is past its maximum allowed idle time.
